Episodio,Turno,Dados,Puntaje de Tirada,Puntaje Total,Acción
1778,0,"[1, 3, 4, 3, 6, 2]",0,0,Plantarse
1779,0,"[6, 6, 1, 3, 3, 5]",0,0,Plantarse
1780,0,"[6, 6, 4, 6, 5, 6]",0,0,Plantarse
1781,0,"[4, 5, 1, 5, 2, 6]",0,0,Plantarse
1782,0,"[4, 5, 5, 4, 5, 1]",0,0,Plantarse
1783,0,"[2, 3, 1, 6, 6, 1]",0,0,Plantarse
1784,0,"[5, 3, 4, 5, 3, 6]",0,0,Plantarse
1785,0,"[1, 6, 6, 2, 6, 6]",0,0,Plantarse
1786,0,"[2, 1, 4, 6, 3, 5]",0,0,Plantarse
1787,0,"[4, 6, 4, 1, 4, 6]",0,0,Plantarse
1788,0,"[3, 4, 4, 1, 5, 1]",0,0,Plantarse
1789,0,"[2, 1, 3, 3, 1, 5]",0,0,Plantarse
1790,0,"[4, 6, 1, 5, 1, 5]",0,0,Plantarse
1791,0,"[3, 1, 2, 5, 3, 4]",0,0,Plantarse
1792,0,"[2, 2, 6, 5, 3, 6]",0,0,Plantarse
1793,0,"[5, 6, 1, 1, 4, 1]",0,0,Plantarse
1794,0,"[2, 4, 3, 6, 5, 1]",0,0,Plantarse
1795,0,"[6, 1, 3, 3, 3, 4]",0,0,Plantarse
1796,0,"[4, 6, 5, 3, 5, 4]",0,0,Plantarse
1797,0,"[2, 5, 4, 2, 1, 6]",0,0,Plantarse
1798,0,"[6, 2, 5, 3, 2, 1]",0,0,Plantarse
1799,0,"[5, 6, 5, 2, 2, 2]",0,0,Plantarse
1800,0,"[6, 5, 6, 6, 4, 4]",0,0,Plantarse
1801,0,"[2, 2, 5, 3, 2, 1]",0,0,Plantarse
1802,0,"[6, 5, 5, 5, 6, 5]",0,0,Plantarse
1803,0,"[3, 6, 6, 3, 4, 6]",0,0,Plantarse
1804,0,"[3, 6, 5, 3, 4, 3]",0,0,Plantarse
1805,0,"[3, 2, 1, 5, 5, 5]",0,0,Plantarse
1806,0,"[4, 1, 1, 6, 6, 5]",0,0,Plantarse
1807,0,"[2, 3, 6, 3, 5, 1]",0,0,Plantarse
1808,0,"[1, 4, 4, 4, 5, 3]",0,0,Plantarse
1809,0,"[1, 2, 1, 4, 2, 6]",0,0,Plantarse
1810,0,"[5, 1, 6, 2, 2, 6]",0,0,Plantarse
1811,0,"[2, 3]",0,0,Tirar
1812,0,"[1, 6, 5, 4, 6, 6]",0,0,Plantarse
1813,0,"[6, 3, 1, 6, 5, 5]",0,0,Plantarse
1814,0,"[5, 6, 2, 6, 1, 6]",0,0,Plantarse
1815,0,"[6, 4, 1, 4, 2, 4]",0,0,Plantarse
1816,0,"[2, 6, 1, 1, 1, 1]",0,0,Plantarse
1817,0,"[5, 1, 4, 2, 1, 4]",0,0,Plantarse
1818,0,"[6, 3, 1, 1, 6, 6]",0,0,Plantarse
1819,0,"[2, 1, 3, 2, 2, 5]",0,0,Plantarse
1820,0,"[1, 2, 3, 5, 4, 5]",0,0,Plantarse
1821,0,"[3, 5, 6, 3, 3, 5]",0,0,Plantarse
1822,0,"[4, 1, 3, 2, 2, 4]",0,0,Plantarse
1823,0,"[2, 6, 4, 5, 2, 6]",0,0,Plantarse
1824,0,"[1, 6, 5, 5, 4, 3]",0,0,Plantarse
1825,0,"[6, 5, 6, 6, 4, 6]",0,0,Plantarse
1826,0,"[4, 3, 6, 6, 6, 4]",0,0,Plantarse
1827,0,"[1, 6, 4, 4, 4, 5]",0,0,Plantarse
1828,0,"[1, 2, 5, 2, 6, 5]",0,0,Plantarse
1829,0,"[2, 1, 5, 5, 1, 5]",0,0,Plantarse
1830,0,"[4, 4]",0,0,Plantarse
1831,0,"[1, 5, 5, 4, 6, 6]",0,0,Plantarse
1832,0,"[4, 2, 4, 2, 4, 6]",0,0,Plantarse
1833,0,"[3, 3, 3, 5, 1, 4]",0,0,Plantarse
1834,0,"[4, 2, 5, 5, 1, 6]",0,0,Plantarse
1835,0,"[4, 3, 4, 5, 1, 1]",0,0,Plantarse
1836,0,"[5, 1, 6, 5, 5, 5]",0,0,Plantarse
1837,0,"[1, 3, 3, 2, 3, 2]",0,0,Plantarse
1838,0,"[2, 2, 6, 1, 1, 3]",0,0,Plantarse
1839,0,"[6, 6, 6, 6, 1, 4]",0,0,Plantarse
1840,0,"[1, 6, 4, 4, 1, 1]",0,0,Plantarse
1841,0,"[6, 1, 4, 3, 5, 4]",0,0,Plantarse
1842,0,"[3, 3, 2, 5, 4, 6]",0,0,Plantarse
1843,0,"[3, 2, 3, 2, 2, 4]",0,0,Plantarse
1844,0,"[1, 1, 6, 2, 3, 5]",0,0,Plantarse
1845,0,"[3, 4, 3, 2, 4, 5]",0,0,Plantarse
1846,0,"[5, 1, 6, 4, 2, 6]",0,0,Plantarse
1847,0,"[2, 1, 5, 5, 6, 6]",0,0,Plantarse
1848,0,"[5, 3, 4, 1, 6, 3]",0,0,Plantarse
1849,0,"[6, 1, 4, 4, 3, 5]",0,0,Plantarse
1850,0,"[3, 1, 3, 2, 1, 6]",0,0,Plantarse
1851,0,"[3, 4, 2, 5, 3, 1]",0,0,Plantarse
1852,0,"[6, 5, 3, 3, 1, 2]",0,0,Plantarse
1853,0,"[5, 3, 6, 2, 6, 4]",0,0,Plantarse
1854,0,"[5, 3, 2, 6, 3, 5]",0,0,Plantarse
1855,0,"[1, 5, 6, 4, 6, 2]",0,0,Plantarse
1856,0,"[4, 4, 3, 5, 2, 3]",0,0,Plantarse
1857,0,"[5, 2, 6, 2, 2, 2]",0,0,Plantarse
1858,0,"[2, 2, 3, 4, 5, 5]",0,0,Plantarse
1859,0,"[5, 2, 3, 1, 2, 1]",0,0,Plantarse
1860,0,"[1, 6, 2, 1, 6, 2]",0,0,Plantarse
1861,0,"[6, 1, 3, 6, 5, 4]",0,0,Plantarse
1862,0,"[3, 5, 2, 5, 4, 3]",0,0,Plantarse
1863,0,"[4, 5, 4, 3, 1, 3]",0,0,Plantarse
1864,0,"[4, 6, 5, 4, 1, 1]",0,0,Plantarse
1865,0,"[6, 6, 3, 3, 2, 5]",0,0,Plantarse
1866,0,"[5, 1, 2, 2, 1]",0,0,Plantarse
1867,0,"[4, 1, 5, 4, 1, 3]",0,0,Plantarse
1868,0,"[2, 6, 3, 5, 1, 4]",0,0,Plantarse
1869,0,"[6, 1, 2, 2, 1, 1]",0,0,Plantarse
1870,0,"[3, 4, 5, 3, 4, 5]",0,0,Plantarse
1871,0,"[2, 1, 1, 2, 2, 5]",0,0,Plantarse
1872,0,"[5, 3, 5, 6, 1, 5]",0,0,Plantarse
1873,0,[3],0,0,Plantarse
1874,0,"[3, 4, 2, 4, 6, 5]",0,0,Plantarse
1875,0,"[4, 5, 1, 2, 5, 6]",0,0,Plantarse
1876,0,"[4, 6, 3, 3, 2, 4]",0,0,Plantarse
1877,0,"[5, 3, 5, 4, 2, 2]",0,0,Plantarse
1878,0,"[2, 5, 1, 2, 1, 2]",0,0,Plantarse
1879,0,"[1, 6, 2, 3, 4, 1]",0,0,Plantarse
1880,0,"[1, 6, 6, 4, 2, 4]",0,0,Plantarse
1881,0,"[6, 6, 4, 3, 6, 2]",0,0,Plantarse
1882,0,"[5, 2, 5, 1, 1, 5]",0,0,Plantarse
1883,0,"[3, 1, 4, 2, 4, 1]",0,0,Plantarse
1884,0,"[3, 1, 1, 4, 4, 5]",0,0,Plantarse
1885,0,"[5, 4, 1, 4, 2, 1]",0,0,Plantarse
1886,0,"[4, 6, 2, 6, 1, 3]",0,0,Plantarse
1887,0,"[4, 4, 6, 2]",0,0,Plantarse
1888,0,"[2, 5, 2, 6, 6, 1]",0,0,Plantarse
1889,0,"[6, 2, 1, 3, 2, 6]",0,0,Plantarse
1890,0,"[1, 2, 3, 3, 2, 3]",0,0,Plantarse
1891,0,"[3, 5, 5, 5, 1, 2]",0,0,Plantarse
1892,0,"[5, 6, 3, 1, 6, 2]",0,0,Plantarse
1893,0,"[3, 5, 6, 5, 6, 4]",0,0,Plantarse
1894,0,"[6, 4, 1, 3, 4, 5]",0,0,Plantarse
1895,0,"[3, 5, 6, 2, 2, 6]",0,0,Plantarse
1896,0,"[5, 6, 2, 6, 5, 4]",0,0,Plantarse
1897,0,"[5, 6, 2, 4, 1, 6]",0,0,Plantarse
1898,0,"[4, 1, 4, 5, 4, 4]",0,0,Plantarse
1899,0,"[2, 3, 1, 5, 1, 5]",0,0,Plantarse
1900,0,"[2, 6, 1, 2, 1, 2]",0,0,Plantarse
1901,0,"[2, 1, 3, 4, 4, 1]",0,0,Plantarse
1902,0,"[5, 2, 1, 4, 2, 6]",0,0,Plantarse
1903,0,"[4, 5, 6, 2, 4, 6]",0,0,Plantarse
1904,0,"[3, 6, 6, 3, 2, 6]",0,0,Plantarse
1905,0,"[5, 5, 3, 2, 2, 3]",0,0,Plantarse
1906,0,"[5, 4, 3, 2, 6, 5]",0,0,Plantarse
1907,0,"[4, 5, 4, 6, 5, 2]",0,0,Plantarse
1908,0,"[3, 5, 2, 6, 3, 1]",0,0,Plantarse
1909,0,"[1, 6, 1, 2, 4, 6]",0,0,Plantarse
1910,0,"[3, 5, 2, 5, 3, 5]",0,0,Plantarse
1911,0,"[2, 3, 5, 5, 5, 1]",0,0,Plantarse
1912,0,"[2, 6, 4, 6, 2, 2]",0,0,Plantarse
1913,0,"[3, 3, 4, 1, 4, 5]",0,0,Plantarse
1914,0,"[6, 3, 3, 1, 5, 5]",0,0,Plantarse
1915,0,"[2, 3, 5, 1, 5, 5]",0,0,Plantarse
1916,0,"[4, 2, 4, 4, 2, 1]",0,0,Plantarse
1917,0,"[5, 3, 5, 2, 4, 3]",0,0,Plantarse
1918,0,"[3, 6, 1, 1, 3, 2]",0,0,Plantarse
1919,0,"[2, 1, 1, 2, 4, 2]",0,0,Plantarse
1920,0,"[2, 4, 5, 4, 3, 1]",0,0,Plantarse
1921,0,"[6, 3, 6, 4, 2, 5]",0,0,Plantarse
1922,0,"[6, 3, 1, 4, 6, 6]",0,0,Plantarse
1923,0,"[1, 2, 6, 6, 1, 6]",0,0,Plantarse
1924,0,"[1, 5, 4, 4, 2, 3]",0,0,Plantarse
1925,0,"[5, 1, 5, 3, 4, 6]",0,0,Plantarse
1926,0,"[4, 6, 6, 5, 1, 1]",0,0,Plantarse
1927,0,"[1, 3, 5, 3, 4, 1]",0,0,Plantarse
1928,0,"[2, 2, 2, 3, 3, 2]",0,0,Plantarse
1929,0,"[1, 3, 6, 5, 2, 5]",0,0,Plantarse
1930,0,"[3, 6, 2]",0,0,Plantarse
1931,0,"[1, 4, 6, 4, 5, 4]",0,0,Plantarse
1932,0,"[6, 2, 6, 2, 6, 6]",0,0,Plantarse
1933,0,"[3, 3, 5, 3, 5, 1]",0,0,Plantarse
1934,0,"[5, 1, 4, 4, 6, 2]",0,0,Plantarse
1935,0,"[2, 4, 6, 4, 1, 3]",0,0,Plantarse
1936,0,"[3, 2, 4, 1, 2, 4]",0,0,Plantarse
1937,0,[],0,0,Plantarse
1938,0,"[4, 4, 6, 1, 4, 4]",0,0,Plantarse
1939,0,"[4, 6, 4, 1, 5, 1]",0,0,Plantarse
1940,0,"[2, 1, 1, 6]",0,0,Plantarse
1941,0,"[1, 6, 5, 5, 1, 3]",0,0,Plantarse
1942,0,"[3, 2, 4, 4, 6, 4]",0,0,Plantarse
1943,0,"[5, 6, 5, 4, 2, 4]",0,0,Plantarse
1944,0,"[2, 5, 3, 4, 6, 4]",0,0,Plantarse
1945,0,"[6, 4, 5, 5, 6, 2]",0,0,Plantarse
1946,0,"[2, 2, 4, 3, 3, 1]",0,0,Plantarse
1947,0,"[6, 1, 6, 5, 6, 1]",0,0,Plantarse
1948,0,"[6, 6, 1, 1]",0,0,Plantarse
1949,0,"[1, 6, 4, 1, 5, 5]",0,0,Plantarse
1950,0,"[3, 4, 2, 3, 3, 5]",0,0,Plantarse
1951,0,"[3, 2, 5, 2, 3, 2]",0,0,Plantarse
1952,0,"[3, 1, 2, 4, 5, 4]",0,0,Plantarse
1953,0,"[3, 2, 1, 6, 2, 3]",0,0,Plantarse
1954,0,"[6, 2, 4, 5, 5, 5]",0,0,Plantarse
1955,0,"[3, 1, 1, 1, 1, 4]",0,0,Plantarse
1956,0,"[6, 5, 3, 6, 1, 6]",0,0,Plantarse
1957,0,"[6, 3, 4, 1, 4, 6]",0,0,Plantarse
1958,0,"[4, 4, 2, 2, 5, 1]",0,0,Plantarse
1959,0,"[3, 5, 2, 2, 2, 5]",0,0,Plantarse
1960,0,"[5, 5, 4, 2, 4, 2]",0,0,Plantarse
1961,0,"[4, 3, 1, 4, 4, 2]",0,0,Plantarse
1962,0,"[6, 4, 1, 4, 1, 2]",0,0,Plantarse
1963,0,"[3, 2, 1, 4, 5, 2]",0,0,Plantarse
1964,0,"[6, 1, 2, 2, 6, 4]",0,0,Plantarse
1965,0,"[3, 5, 3, 6, 6, 6]",0,0,Plantarse
1966,0,"[6, 1, 3, 3, 3, 1]",0,0,Plantarse
1967,0,"[2, 3, 6, 6, 4, 5]",0,0,Plantarse
1968,0,"[5, 1, 2, 3, 4, 5]",0,0,Plantarse
1969,0,"[5, 2, 6, 3, 2, 4]",0,0,Plantarse
1970,0,"[2, 1, 2, 4, 4, 6]",0,0,Plantarse
1971,0,"[4, 2, 5, 2, 3, 1]",0,0,Plantarse
1972,0,"[5, 2, 1, 4, 1, 6]",0,0,Plantarse
1973,0,"[4, 6, 4, 1]",0,0,Plantarse
1974,0,"[1, 5, 6, 5, 5, 1]",0,0,Plantarse
1975,0,"[2, 4, 5, 3, 3, 3]",0,0,Plantarse
1976,0,"[1, 1, 4, 6, 3, 2]",0,0,Plantarse
1977,0,"[5, 1, 4, 3, 2, 5]",0,0,Plantarse
1978,0,"[1, 5, 3, 5, 2, 1]",0,0,Plantarse
1979,0,"[5, 6, 5, 5, 4, 3]",0,0,Plantarse
1980,0,"[4, 6, 3, 6, 4, 3]",0,0,Plantarse
1981,0,"[2, 1, 4, 4, 1, 4]",0,0,Plantarse
1982,0,"[3, 6, 3, 5, 3, 2]",0,0,Plantarse
1983,0,"[4, 1, 6, 6, 6, 3]",0,0,Plantarse
1984,0,"[3, 3, 2, 6, 4, 6]",0,0,Plantarse
1985,0,"[3, 5, 5, 2, 1, 2]",0,0,Plantarse
1986,0,"[4, 2]",0,0,Plantarse
1987,0,"[5, 6, 4, 4, 2, 6]",0,0,Plantarse
1988,0,"[6, 4, 5, 1, 3, 2]",0,0,Plantarse
1989,0,"[2, 4, 4, 1, 6, 4]",0,0,Plantarse
1990,0,"[3, 1, 2, 5, 3, 3]",0,0,Plantarse
1991,0,"[3, 2, 1]",0,0,Plantarse
1992,0,"[5, 1, 2, 4, 4, 5]",0,0,Plantarse
1993,0,"[2, 5, 5, 4, 2, 4]",0,0,Plantarse
1994,0,"[6, 4, 3, 6, 3, 4]",0,0,Plantarse
1995,0,"[2, 1, 2, 3, 3, 3]",0,0,Plantarse
1996,0,"[2, 3, 2, 4, 2, 1]",0,0,Plantarse
1997,0,"[4, 3, 1, 3, 1, 1]",0,0,Plantarse
1998,0,"[6, 1, 2, 4, 5, 1]",0,0,Plantarse
1999,0,"[2, 3, 1, 4, 3, 1]",0,0,Plantarse
2000,0,"[5, 4, 5, 1, 5, 3]",0,0,Plantarse
2001,0,"[5, 3, 1, 2, 2, 5]",0,0,Plantarse
2002,0,"[6, 5, 4, 2, 5, 4]",0,0,Plantarse
2003,0,"[1, 1, 2, 6]",0,0,Plantarse
2004,0,"[5, 4, 1, 4, 5, 1]",0,0,Plantarse
2005,0,"[6, 3, 4, 5, 4, 3]",0,0,Plantarse
2006,0,"[2, 2, 3, 6, 6, 2]",0,0,Plantarse
2007,0,"[4, 2, 3, 2, 6, 4]",0,0,Plantarse
2008,0,"[6, 2, 5, 5, 3, 6]",0,0,Plantarse
2009,0,"[6, 6, 3, 2, 5, 2]",0,0,Plantarse
2010,0,"[1, 3, 3, 3, 1, 1]",0,0,Plantarse
2011,0,[2],0,0,Tirar
2012,0,"[3, 5, 4, 4, 1, 5]",0,0,Plantarse
2013,0,"[4, 5, 1, 5, 5, 4]",0,0,Plantarse
2014,0,"[4, 6, 3, 4, 3, 4]",0,0,Plantarse
2015,0,"[4, 3, 2, 3, 1, 2]",0,0,Plantarse
2016,0,"[6, 2, 4]",0,0,Plantarse
2017,0,"[5, 5, 6, 2, 6, 3]",0,0,Plantarse
2018,0,"[5, 3, 1, 2, 5, 2]",0,0,Plantarse
2019,0,"[2, 4, 4, 2, 4, 3]",0,0,Plantarse
2020,0,"[6, 3, 6, 3, 2, 3]",0,0,Plantarse
2021,0,"[4, 5]",0,0,Plantarse
2022,0,"[5, 1, 3, 1, 2, 1]",0,0,Plantarse
2023,0,"[4, 5, 3, 1, 5, 4]",0,0,Plantarse
2024,0,"[5, 5, 1, 2, 3, 6]",0,0,Plantarse
2025,0,"[4, 1, 3, 1, 3, 3]",0,0,Plantarse
2026,0,"[1, 3, 1, 1, 4, 1]",0,0,Plantarse
2027,0,"[3, 5, 1]",0,0,Plantarse
2028,0,"[1, 2, 2, 2, 1, 2]",0,0,Plantarse
2029,0,"[3, 6, 5, 2, 3, 5]",0,0,Plantarse
2030,0,"[5, 5, 3, 3, 4, 2]",0,0,Plantarse
2031,0,"[4, 3, 4, 1, 6, 3]",0,0,Plantarse
2032,0,"[6, 5, 3, 6, 3, 2]",0,0,Plantarse
2033,0,"[4, 3, 3, 1, 6, 2]",0,0,Plantarse
2034,0,"[3, 2, 5, 5, 2, 1]",0,0,Plantarse
2035,0,"[2, 6, 4, 2, 3, 6]",0,0,Plantarse
2036,0,"[4, 4, 3, 6, 2, 3]",0,0,Plantarse
2037,0,"[3, 5, 6, 5, 4, 5]",0,0,Plantarse
2038,0,"[5, 5, 3, 2, 3, 2]",0,0,Plantarse
2039,0,"[1, 5, 4, 6, 5, 6]",0,0,Plantarse
2040,0,"[3, 2, 4, 2, 2, 3]",0,0,Plantarse
2041,0,"[4, 1, 4, 1, 3, 6]",0,0,Plantarse
2042,0,"[1, 3, 6, 2, 5, 1]",0,0,Plantarse
2043,0,"[2, 5, 2, 6, 2, 2]",0,0,Plantarse
2044,0,"[5, 5, 3, 1, 4, 5]",0,0,Plantarse
2045,0,"[6, 2, 3, 5, 6, 2]",0,0,Plantarse
2046,0,"[5, 2, 1, 2, 5, 3]",0,0,Plantarse
2047,0,"[2, 2, 5, 5, 1, 6]",0,0,Plantarse
2048,0,"[1, 5, 4, 1, 4, 2]",0,0,Plantarse
2049,0,"[1, 2, 2, 5, 1, 2]",0,0,Plantarse
2050,0,"[4, 4, 5, 2, 5, 6]",0,0,Plantarse
2051,0,"[6, 2, 5, 2, 1, 5]",0,0,Plantarse
2052,0,"[1, 2, 3, 6, 5, 4]",0,0,Plantarse
2053,0,"[1, 6, 6, 5, 5, 6]",0,0,Plantarse
2054,0,"[2, 4, 4, 6, 2, 6]",0,0,Plantarse
2055,0,"[3, 4, 5, 4, 1, 1]",0,0,Plantarse
2056,0,"[6, 6, 3, 6, 1, 5]",0,0,Plantarse
2057,0,"[5, 1, 3, 2, 5, 1]",0,0,Plantarse
2058,0,"[4, 4, 6, 6, 1, 2]",0,0,Plantarse
2059,0,"[6, 5, 2, 6, 5, 5]",0,0,Plantarse
2060,0,"[5, 5, 4, 1, 6, 2]",0,0,Plantarse
2061,0,"[3, 2, 2, 4, 4, 5]",0,0,Plantarse
2062,0,"[3, 5, 3, 1, 4, 3]",0,0,Plantarse
2063,0,"[2, 4, 6, 2, 5, 5]",0,0,Plantarse
2064,0,"[2, 4, 3, 3, 2, 1]",0,0,Plantarse
2065,0,"[3, 1, 2, 1, 2, 6]",0,0,Plantarse
2066,0,"[4, 5, 3, 4, 2, 5]",0,0,Plantarse
2067,0,"[6, 3, 4, 6, 1, 6]",0,0,Plantarse
2068,0,"[1, 6, 5, 1, 6, 4]",0,0,Plantarse
2069,0,"[3, 6, 1, 5, 1, 5]",0,0,Plantarse
2070,0,"[5, 4, 4, 1, 1, 2]",0,0,Plantarse
2071,0,"[1, 1, 5, 3, 6, 5]",0,0,Plantarse
2072,0,"[4, 1, 4, 4, 1, 1]",0,0,Plantarse
2073,0,"[2, 1, 4, 3, 3, 2]",0,0,Plantarse
2074,0,"[3, 6, 4, 4, 3, 2]",0,0,Plantarse
2075,0,"[1, 2, 1, 5, 5, 6]",0,0,Plantarse
2076,0,"[4, 2, 2, 5, 5, 1]",0,0,Plantarse
2077,0,"[5, 1, 2, 6, 5, 3]",0,0,Plantarse
2078,0,"[5, 6, 5, 6, 1, 6]",0,0,Plantarse
2079,0,"[6, 4, 3, 6, 2, 5]",0,0,Plantarse
2080,0,"[3, 6, 5, 6, 2, 1]",0,0,Plantarse
2081,0,"[6, 6, 1, 1, 6, 3]",0,0,Plantarse
2082,0,"[6, 5, 5, 3, 3, 6]",0,0,Plantarse
2083,0,"[3, 5, 2, 5, 3, 4]",0,0,Plantarse
2084,0,"[6, 1, 2, 2, 4, 5]",0,0,Plantarse
2085,0,"[4, 2, 6, 2, 4, 6]",0,0,Plantarse
2086,0,"[4, 6, 1, 5, 2, 5]",0,0,Plantarse
2087,0,"[3, 1, 4, 4, 1, 5]",0,0,Plantarse
2088,0,"[5, 2, 5, 2, 3, 5]",0,0,Plantarse
2089,0,"[3, 3, 4, 2, 3, 2]",0,0,Plantarse
2090,0,"[6, 6, 5, 1, 2, 4]",0,0,Plantarse
2091,0,"[5, 4, 4, 4, 4, 5]",0,0,Plantarse
2092,0,"[2, 5, 5, 5, 6, 4]",0,0,Plantarse
2093,0,"[2, 6, 4, 2, 5, 4]",0,0,Plantarse
2094,0,"[1, 4, 3, 2, 2, 4]",0,0,Plantarse
2095,0,"[5, 2, 6, 1, 3, 4]",0,0,Plantarse
2096,0,"[5, 2, 5, 3, 6, 3]",0,0,Plantarse
2097,0,"[3, 6, 5, 1, 1, 1]",0,0,Plantarse
2098,0,"[4, 1, 2, 6, 1, 4]",0,0,Plantarse
2099,0,"[4, 2, 3, 6, 1, 3]",0,0,Plantarse
2100,0,"[5, 2, 3, 5, 1, 2]",0,0,Plantarse
2101,0,"[6, 5, 1, 2, 5, 6]",0,0,Plantarse
2102,0,"[1, 4, 6, 4, 5, 3]",0,0,Plantarse
2103,0,"[2, 5, 5, 5, 6, 3]",0,0,Plantarse
2104,0,"[3, 3, 1, 6, 6, 1]",0,0,Plantarse
2105,0,"[3, 6, 3, 2, 6, 1]",0,0,Plantarse
2106,0,"[5, 3, 5, 5, 4, 2]",0,0,Plantarse
2107,0,"[6, 3, 3, 3, 2, 2]",0,0,Plantarse
2108,0,"[4, 1, 5, 3, 5, 6]",0,0,Plantarse
2109,0,"[1, 6, 3, 2, 1, 3]",0,0,Plantarse
2110,0,"[6, 2, 1, 6, 1, 2]",0,0,Plantarse
2111,0,"[2, 6, 1, 6, 4, 4]",0,0,Plantarse
2112,0,"[2, 4, 5, 1, 4, 1]",0,0,Plantarse
2113,0,"[6, 6, 5, 1, 3, 5]",0,0,Plantarse
2114,0,"[6, 3, 3, 3, 3, 6]",0,0,Plantarse
2115,0,"[6, 5, 3, 3, 6, 1]",0,0,Plantarse
2116,0,"[1, 3, 1, 6, 6, 1]",0,0,Plantarse
2117,0,"[5, 6, 2, 2, 5, 3]",0,0,Plantarse
2118,0,"[5, 4, 6, 1, 5, 2]",0,0,Plantarse
2119,0,"[3, 3, 4, 4]",0,0,Plantarse
2120,0,"[3, 5, 5, 6, 2]",0,0,Plantarse
2121,0,"[4, 3, 5, 5, 4, 2]",0,0,Plantarse
2122,0,"[4, 1, 6, 4, 6, 1]",0,0,Plantarse
2123,0,"[3, 2, 3, 5, 4, 4]",0,0,Plantarse
2124,0,"[5, 3, 6, 6, 2, 5]",0,0,Plantarse
2125,0,"[2, 4, 5, 4, 5, 6]",0,0,Plantarse
2126,0,"[4, 4, 3, 4, 4, 3]",0,0,Plantarse
2127,0,"[2, 2, 4, 4, 2, 2]",0,0,Plantarse
2128,0,"[4, 6, 1, 1, 6, 5]",0,0,Plantarse
2129,0,"[1, 4, 6, 5, 6, 2]",0,0,Plantarse
2130,0,"[1, 3, 4, 3, 4, 3]",0,0,Plantarse
2131,0,"[4, 1, 1, 4, 6, 3]",0,0,Plantarse
2132,0,"[4, 1, 1, 3, 1, 6]",0,0,Plantarse
2133,0,"[5, 4, 3, 2, 1, 4]",0,0,Plantarse
2134,0,"[5, 3, 4, 1, 6, 6]",0,0,Plantarse
2135,0,"[2, 3, 4, 2, 1, 3]",0,0,Plantarse
2136,0,"[2, 3, 3, 3, 5, 1]",0,0,Plantarse
2137,0,"[4, 1, 2, 6, 3, 4]",0,0,Plantarse
2138,0,"[1, 1, 3, 3, 5, 1]",0,0,Plantarse
2139,0,"[5, 5, 5, 6, 6, 3]",0,0,Plantarse
2140,0,"[2, 1, 6, 4, 2]",0,0,Plantarse
2141,0,"[4, 2]",0,0,Tirar
2142,0,"[2, 3, 1, 1, 6, 3]",0,0,Plantarse
2143,0,"[6, 5, 1, 6, 2, 4]",0,0,Plantarse
2144,0,"[5, 6, 1, 4, 1, 6]",0,0,Plantarse
2145,0,"[1, 2, 5, 5, 3, 5]",0,0,Plantarse
2146,0,"[2, 2, 4]",0,0,Plantarse
2147,0,"[2, 5, 1, 6, 5, 4]",0,0,Plantarse
2148,0,"[3, 4, 2, 2, 3, 6]",0,0,Plantarse
2149,0,"[3, 3]",0,0,Plantarse
2150,0,"[3, 2, 1, 2, 5, 2]",0,0,Plantarse
2151,0,"[6, 4, 4, 2, 4, 4]",0,0,Plantarse
2152,0,"[1, 6, 2, 1, 3, 1]",0,0,Plantarse
2153,0,"[4, 2, 1, 5, 3, 5]",0,0,Plantarse
2154,0,"[5, 5, 3, 2, 2, 1]",0,0,Plantarse
2155,0,"[2, 4, 3, 4, 1, 1]",0,0,Plantarse
2156,0,"[2, 5, 6, 2, 6, 3]",0,0,Plantarse
2157,0,"[5, 5, 5, 3, 5, 5]",0,0,Plantarse
2158,0,[1],0,0,Plantarse
2159,0,"[5, 4, 3, 1, 5, 4]",0,0,Plantarse
2160,0,"[2, 3, 5, 4, 2, 6]",0,0,Plantarse
2161,0,"[5, 1, 6, 3, 2, 1]",0,0,Plantarse
2162,0,"[5, 6, 2, 4, 5, 1]",0,0,Plantarse
2163,0,"[5, 4, 1, 4, 4, 3]",0,0,Plantarse
2164,0,"[5, 5, 3, 1, 1, 3]",0,0,Plantarse
2165,0,"[1, 4, 2, 3, 1, 6]",0,0,Plantarse
2166,0,"[6, 1, 6, 3, 3, 3]",0,0,Plantarse
2167,0,"[3, 5, 4, 1, 3, 6]",0,0,Plantarse
2168,0,"[6, 4, 6, 4, 5, 3]",0,0,Plantarse
2169,0,"[2, 1, 5, 6, 3, 6]",0,0,Plantarse
2170,0,"[5, 4, 5, 3, 2, 1]",0,0,Plantarse
2171,0,"[1, 1, 2, 6, 1, 5]",0,0,Plantarse
2172,0,"[6, 6, 1, 2]",0,0,Plantarse
2173,0,"[6, 2, 4, 4, 1, 4]",0,0,Plantarse
2174,0,"[4, 6, 6, 2, 5, 3]",0,0,Plantarse
2175,0,"[4, 1, 3, 3, 2, 3]",0,0,Plantarse
2176,0,"[5, 2, 4, 6, 2, 2]",0,0,Plantarse
2177,0,"[4, 1, 1, 4, 5, 3]",0,0,Plantarse
2178,0,"[2, 5, 6, 3, 1, 5]",0,0,Plantarse
2179,0,"[3, 6, 4, 4, 5, 4]",0,0,Plantarse
2180,0,"[3, 3, 4]",0,0,Tirar
2181,0,"[3, 4, 6, 3, 5, 2]",0,0,Plantarse
2182,0,"[2, 2, 5, 1]",0,0,Plantarse
2183,0,"[1, 3, 5, 6]",0,0,Plantarse
